label_level_1,label_level_2,label_level_3,label_level_4,label_level_5,label_level_1_encoded,label_level_2_encoded,label_level_3_encoded,label_level_4_encoded,label_level_5_encoded
A,1,11,111,1111,0,0,0,0,0
A,1,11,111,1112,0,0,0,0,1
A,1,11,111,1113,0,0,0,0,2
A,1,11,111,1114,0,0,0,0,3
A,1,11,111,1115,0,0,0,0,4
A,1,11,111,1116,0,0,0,0,5
A,1,11,111,1117,0,0,0,0,6
A,1,11,111,1118,0,0,0,0,7
A,1,11,111,1119,0,0,0,0,8
A,1,11,112,1121,0,0,0,1,9
A,1,11,112,1122,0,0,0,1,10
A,1,11,113,1131,0,0,0,2,11
A,1,11,113,1132,0,0,0,2,12
A,1,11,113,1133,0,0,0,2,13
A,1,11,113,1134,0,0,0,2,14
A,1,11,113,1135,0,0,0,2,15
A,1,11,113,1136,0,0,0,2,16
A,1,11,113,1137,0,0,0,2,17
A,1,11,113,1139,0,0,0,2,18
A,1,11,114,1140,0,0,0,3,19
A,1,11,115,1150,0,0,0,4,20
A,1,11,116,1160,0,0,0,5,21
A,1,11,119,1191,0,0,0,6,22
A,1,11,119,1192,0,0,0,6,23
A,1,11,119,1193,0,0,0,6,24
A,1,11,119,1194,0,0,0,6,25
A,1,11,119,1199,0,0,0,6,26
A,1,12,121,1210,0,0,1,7,27
A,1,12,122,1220,0,0,1,8,28
A,1,12,123,1230,0,0,1,9,29
A,1,12,124,1240,0,0,1,10,30
A,1,12,125,1251,0,0,1,11,31
A,1,12,125,1252,0,0,1,11,32
A,1,12,125,1253,0,0,1,11,33
A,1,12,125,1259,0,0,1,11,34
A,1,12,126,1261,0,0,1,12,35
A,1,12,126,1262,0,0,1,12,36
A,1,12,126,1269,0,0,1,12,37
A,1,12,127,1270,0,0,1,13,38
A,1,12,128,1281,0,0,1,14,39
A,1,12,128,1282,0,0,1,14,40
A,1,12,128,1283,0,0,1,14,41
A,1,12,128,1284,0,0,1,14,42
A,1,12,128,1285,0,0,1,14,43
A,1,12,128,1286,0,0,1,14,44
A,1,12,128,1287,0,0,1,14,45
A,1,12,128,1289,0,0,1,14,46
A,1,12,129,1291,0,0,1,15,47
A,1,12,129,1299,0,0,1,15,48
A,1,13,130,1301,0,0,2,16,49
A,1,13,130,1302,0,0,2,16,50
A,1,14,141,1411,0,0,3,17,51
A,1,14,141,1412,0,0,3,17,52
A,1,14,141,1413,0,0,3,17,53
A,1,14,141,1414,0,0,3,17,54
A,1,14,142,1420,0,0,3,18,55
A,1,14,143,1430,0,0,3,19,56
A,1,14,144,1441,0,0,3,20,57
A,1,14,144,1442,0,0,3,20,58
A,1,14,144,1443,0,0,3,20,59
A,1,14,144,1444,0,0,3,20,60
A,1,14,144,1445,0,0,3,20,61
A,1,14,145,1450,0,0,3,21,62
A,1,14,146,1461,0,0,3,22,63
A,1,14,146,1462,0,0,3,22,64
A,1,14,146,1463,0,0,3,22,65
A,1,14,146,1464,0,0,3,22,66
A,1,14,146,1465,0,0,3,22,67
A,1,14,146,1466,0,0,3,22,68
A,1,14,146,1467,0,0,3,22,69
A,1,14,146,1468,0,0,3,22,70
A,1,14,146,1469,0,0,3,22,71
A,1,14,149,1491,0,0,3,23,72
A,1,14,149,1492,0,0,3,23,73
A,1,14,149,1493,0,0,3,23,74
A,1,14,149,1494,0,0,3,23,75
A,1,14,149,1495,0,0,3,23,76
A,1,14,149,1496,0,0,3,23,77
A,1,14,149,1497,0,0,3,23,78
A,1,14,149,1499,0,0,3,23,79
A,1,16,161,1611,0,0,4,24,80
A,1,16,161,1612,0,0,4,24,81
A,1,16,161,1613,0,0,4,24,82
A,1,16,161,1614,0,0,4,24,83
A,1,16,161,1619,0,0,4,24,84
A,1,16,162,1621,0,0,4,25,85
A,1,16,162,1622,0,0,4,25,86
A,1,16,162,1623,0,0,4,25,87
A,1,16,162,1629,0,0,4,25,88
A,1,16,163,1630,0,0,4,26,89
A,1,16,164,1640,0,0,4,27,90
A,1,17,171,1711,0,0,5,28,91
A,1,17,171,1712,0,0,5,28,92
A,1,17,171,1713,0,0,5,28,93
A,1,17,171,1714,0,0,5,28,94
A,1,17,171,1715,0,0,5,28,95
A,1,17,171,1719,0,0,5,28,96
A,1,17,172,1721,0,0,5,29,97
A,1,17,172,1722,0,0,5,29,98
A,1,17,172,1723,0,0,5,29,99
A,1,17,172,1724,0,0,5,29,100
A,1,17,172,1725,0,0,5,29,101
A,1,17,172,1726,0,0,5,29,102
A,1,17,172,1727,0,0,5,29,103
A,1,17,172,1729,0,0,5,29,104
A,2,21,211,2111,0,1,6,30,105
A,2,21,211,2112,0,1,6,30,106
A,2,21,211,2113,0,1,6,30,107
A,2,21,211,2119,0,1,6,30,108
A,2,21,212,2121,0,1,6,31,109
A,2,21,212,2122,0,1,6,31,110
A,2,21,213,2130,0,1,6,32,111
A,2,21,214,2140,0,1,6,33,112
A,2,22,220,2201,0,1,7,34,113
A,2,22,220,2202,0,1,7,34,114
A,2,22,220,2209,0,1,7,34,115
A,2,23,230,2301,0,1,8,35,116
A,2,23,230,2302,0,1,8,35,117
A,2,23,230,2303,0,1,8,35,118
A,2,23,230,2304,0,1,8,35,119
A,2,23,230,2305,0,1,8,35,120
A,2,23,230,2306,0,1,8,35,121
A,2,23,230,2307,0,1,8,35,122
A,2,23,230,2308,0,1,8,35,123
A,2,23,230,2309,0,1,8,35,124
A,2,24,240,2401,0,1,9,36,125
A,2,24,240,2402,0,1,9,36,126
A,2,24,240,2403,0,1,9,36,127
A,2,24,240,2404,0,1,9,36,128
A,2,24,240,2409,0,1,9,36,129
A,3,31,311,3111,0,2,10,37,130
A,3,31,311,3112,0,2,10,37,131
A,3,31,311,3113,0,2,10,37,132
A,3,31,311,3114,0,2,10,37,133
A,3,31,311,3115,0,2,10,37,134
A,3,31,311,3116,0,2,10,37,135
A,3,31,311,3117,0,2,10,37,136
A,3,31,311,3118,0,2,10,37,137
A,3,31,311,3119,0,2,10,37,138
A,3,31,312,3121,0,2,10,38,139
A,3,31,312,3122,0,2,10,38,140
A,3,31,312,3123,0,2,10,38,141
A,3,31,312,3124,0,2,10,38,142
A,3,31,312,3125,0,2,10,38,143
A,3,31,312,3126,0,2,10,38,144
A,3,31,312,3129,0,2,10,38,145
A,3,31,313,3131,0,2,10,39,146
A,3,31,313,3132,0,2,10,39,147
A,3,31,313,3133,0,2,10,39,148
A,3,31,314,3141,0,2,10,40,149
A,3,31,314,3142,0,2,10,40,150
A,3,31,314,3143,0,2,10,40,151
A,3,31,315,3151,0,2,10,41,152
A,3,31,315,3152,0,2,10,41,153
A,3,31,315,3153,0,2,10,41,154
A,3,31,315,3154,0,2,10,41,155
A,3,31,315,3155,0,2,10,41,156
A,3,31,315,3156,0,2,10,41,157
A,3,31,315,3157,0,2,10,41,158
A,3,31,315,3158,0,2,10,41,159
A,3,31,315,3159,0,2,10,41,160
A,3,32,321,3211,0,2,11,42,161
A,3,32,321,3212,0,2,11,42,162
A,3,32,321,3213,0,2,11,42,163
A,3,32,321,3214,0,2,11,42,164
A,3,32,321,3215,0,2,11,42,165
A,3,32,321,3216,0,2,11,42,166
A,3,32,321,3217,0,2,11,42,167
A,3,32,321,3219,0,2,11,42,168
A,3,32,322,3221,0,2,11,43,169
A,3,32,322,3222,0,2,11,43,170
A,3,32,322,3223,0,2,11,43,171
A,3,32,322,3224,0,2,11,43,172
A,3,32,322,3225,0,2,11,43,173
A,3,32,322,3226,0,2,11,43,174
A,3,32,322,3227,0,2,11,43,175
A,3,32,322,3229,0,2,11,43,176
A,3,32,323,3231,0,2,11,44,177
A,3,32,323,3232,0,2,11,44,178
A,3,32,323,3233,0,2,11,44,179
A,3,32,324,3241,0,2,11,45,180
A,3,32,324,3242,0,2,11,45,181
A,3,32,324,3243,0,2,11,45,182
A,3,32,325,3251,0,2,11,46,183
A,3,32,325,3252,0,2,11,46,184
A,3,32,325,3253,0,2,11,46,185
A,3,32,325,3254,0,2,11,46,186
A,3,32,325,3255,0,2,11,46,187
A,3,32,325,3259,0,2,11,46,188
A,3,32,326,3261,0,2,11,47,189
A,3,32,326,3262,0,2,11,47,190
A,3,32,326,3263,0,2,11,47,191
A,3,32,327,3271,0,2,11,48,192
A,3,32,327,3272,0,2,11,48,193
A,3,32,327,3273,0,2,11,48,194
A,3,32,327,3274,0,2,11,48,195
A,3,32,327,3275,0,2,11,48,196
A,3,32,327,3276,0,2,11,48,197
A,3,32,327,3277,0,2,11,48,198
A,3,32,327,3278,0,2,11,48,199
A,3,32,327,3279,0,2,11,48,200
B,5,51,510,5100,1,3,12,49,201
B,5,52,520,5200,1,3,13,50,202
B,6,61,610,6100,1,4,14,51,203
B,6,62,620,6201,1,4,15,52,204
B,6,62,620,6202,1,4,15,52,205
B,7,71,710,7101,1,5,16,53,206
B,7,71,710,7102,1,5,16,53,207
B,7,72,721,7210,1,5,17,54,208
B,7,72,729,7291,1,5,17,55,209
B,7,72,729,7292,1,5,17,55,210
B,7,72,729,7293,1,5,17,55,211
B,7,72,729,7294,1,5,17,55,212
B,7,72,729,7295,1,5,17,55,213
B,7,72,729,7296,1,5,17,55,214
B,7,72,729,7299,1,5,17,55,215
B,7,73,730,7301,1,5,18,56,216
B,7,73,730,7309,1,5,18,56,217
B,8,81,810,8101,1,6,19,57,218
B,8,81,810,8102,1,6,19,57,219
B,8,81,810,8103,1,6,19,57,220
B,8,81,810,8104,1,6,19,57,221
B,8,81,810,8105,1,6,19,57,222
B,8,81,810,8106,1,6,19,57,223
B,8,81,810,8107,1,6,19,57,224
B,8,81,810,8108,1,6,19,57,225
B,8,81,810,8109,1,6,19,57,226
B,8,89,891,8911,1,6,20,58,227
B,8,89,891,8912,1,6,20,58,228
B,8,89,891,8913,1,6,20,58,229
B,8,89,891,8914,1,6,20,58,230
B,8,89,891,8915,1,6,20,58,231
B,8,89,891,8919,1,6,20,58,232
B,8,89,892,8920,1,6,20,59,233
B,8,89,893,8930,1,6,20,60,234
B,8,89,899,8991,1,6,20,61,235
B,8,89,899,8992,1,6,20,61,236
B,8,89,899,8993,1,6,20,61,237
B,8,89,899,8994,1,6,20,61,238
B,8,89,899,8995,1,6,20,61,239
B,8,89,899,8999,1,6,20,61,240
B,9,91,910,9100,1,7,21,62,241
B,9,99,990,9900,1,7,22,63,242
C,10,101,1011,10110,2,8,23,64,243
C,10,101,1012,10120,2,8,23,65,244
C,10,101,1013,10130,2,8,23,66,245
C,10,102,1021,10211,2,8,24,67,246
C,10,102,1021,10212,2,8,24,67,247
C,10,102,1021,10213,2,8,24,67,248
C,10,102,1021,10214,2,8,24,67,249
C,10,102,1021,10215,2,8,24,67,250
C,10,102,1021,10216,2,8,24,67,251
C,10,102,1021,10217,2,8,24,67,252
C,10,102,1021,10219,2,8,24,67,253
C,10,102,1022,10221,2,8,24,68,254
C,10,102,1022,10222,2,8,24,68,255
C,10,102,1029,10291,2,8,24,69,256
C,10,102,1029,10292,2,8,24,69,257
C,10,102,1029,10293,2,8,24,69,258
C,10,102,1029,10294,2,8,24,69,259
C,10,102,1029,10295,2,8,24,69,260
C,10,102,1029,10296,2,8,24,69,261
C,10,102,1029,10297,2,8,24,69,262
C,10,102,1029,10298,2,8,24,69,263
C,10,102,1029,10299,2,8,24,69,264
C,10,103,1031,10311,2,8,25,70,265
C,10,103,1031,10312,2,8,25,70,266
C,10,103,1031,10313,2,8,25,70,267
C,10,103,1031,10314,2,8,25,70,268
C,10,103,1032,10320,2,8,25,71,269
C,10,103,1033,10330,2,8,25,72,270
C,10,103,1039,10391,2,8,25,73,271
C,10,103,1039,10392,2,8,25,73,272
C,10,103,1039,10393,2,8,25,73,273
C,10,103,1039,10399,2,8,25,73,274
C,10,104,1041,10411,2,8,26,74,275
C,10,104,1041,10412,2,8,26,74,276
C,10,104,1041,10413,2,8,26,74,277
C,10,104,1041,10414,2,8,26,74,278
C,10,104,1041,10415,2,8,26,74,279
C,10,104,1042,10421,2,8,26,75,280
C,10,104,1042,10422,2,8,26,75,281
C,10,104,1042,10423,2,8,26,75,282
C,10,104,1042,10424,2,8,26,75,283
C,10,104,1043,10431,2,8,26,76,284
C,10,104,1043,10432,2,8,26,76,285
C,10,104,1043,10433,2,8,26,76,286
C,10,104,1043,10434,2,8,26,76,287
C,10,104,1043,10435,2,8,26,76,288
C,10,104,1043,10436,2,8,26,76,289
C,10,104,1043,10437,2,8,26,76,290
C,10,104,1049,10490,2,8,26,77,291
C,10,105,1051,10510,2,8,27,78,292
C,10,105,1052,10520,2,8,27,79,293
C,10,105,1053,10531,2,8,27,80,294
C,10,105,1053,10532,2,8,27,80,295
C,10,105,1059,10590,2,8,27,81,296
C,10,106,1061,10611,2,8,28,82,297
C,10,106,1061,10612,2,8,28,82,298
C,10,106,1061,10613,2,8,28,82,299
C,10,106,1061,10614,2,8,28,82,300
C,10,106,1061,10615,2,8,28,82,301
C,10,106,1061,10616,2,8,28,82,302
C,10,106,1062,10621,2,8,28,83,303
C,10,106,1062,10622,2,8,28,83,304
C,10,106,1062,10623,2,8,28,83,305
C,10,106,1062,10629,2,8,28,83,306
C,10,106,1063,10631,2,8,28,84,307
C,10,106,1063,10632,2,8,28,84,308
C,10,106,1063,10633,2,8,28,84,309
C,10,106,1063,10634,2,8,28,84,310
C,10,106,1063,10635,2,8,28,84,311
C,10,106,1063,10636,2,8,28,84,312
C,10,107,1071,10710,2,8,29,85,313
C,10,107,1072,10721,2,8,29,86,314
C,10,107,1072,10722,2,8,29,86,315
C,10,107,1072,10723,2,8,29,86,316
C,10,107,1072,10729,2,8,29,86,317
C,10,107,1073,10731,2,8,29,87,318
C,10,107,1073,10732,2,8,29,87,319
C,10,107,1073,10733,2,8,29,87,320
C,10,107,1073,10734,2,8,29,87,321
C,10,107,1073,10739,2,8,29,87,322
C,10,107,1074,10740,2,8,29,88,323
C,10,107,1075,10750,2,8,29,89,324
C,10,107,1076,10761,2,8,29,90,325
C,10,107,1076,10762,2,8,29,90,326
C,10,107,1076,10763,2,8,29,90,327
C,10,107,1077,10771,2,8,29,91,328
C,10,107,1077,10772,2,8,29,91,329
C,10,107,1077,10773,2,8,29,91,330
C,10,107,1077,10774,2,8,29,91,331
C,10,107,1077,10779,2,8,29,91,332
C,10,107,1079,10791,2,8,29,92,333
C,10,107,1079,10792,2,8,29,92,334
C,10,107,1079,10793,2,8,29,92,335
C,10,107,1079,10794,2,8,29,92,336
C,10,107,1079,10795,2,8,29,92,337
C,10,107,1079,10796,2,8,29,92,338
C,10,107,1079,10799,2,8,29,92,339
C,10,108,1080,10801,2,8,30,93,340
C,10,108,1080,10802,2,8,30,93,341
C,11,110,1101,11010,2,9,31,94,342
C,11,110,1102,11020,2,9,31,95,343
C,11,110,1103,11031,2,9,31,96,344
C,11,110,1103,11032,2,9,31,96,345
C,11,110,1104,11040,2,9,31,97,346
C,11,110,1105,11051,2,9,31,98,347
C,11,110,1105,11052,2,9,31,98,348
C,11,110,1109,11090,2,9,31,99,349
C,12,120,1201,12011,2,10,32,100,350
C,12,120,1201,12012,2,10,32,100,351
C,12,120,1201,12013,2,10,32,100,352
C,12,120,1201,12019,2,10,32,100,353
C,12,120,1209,12091,2,10,32,101,354
C,12,120,1209,12099,2,10,32,101,355
C,13,131,1311,13111,2,11,33,102,356
C,13,131,1311,13112,2,11,33,102,357
C,13,131,1311,13113,2,11,33,102,358
C,13,131,1312,13121,2,11,33,103,359
C,13,131,1312,13122,2,11,33,103,360
C,13,131,1312,13123,2,11,33,103,361
C,13,131,1313,13131,2,11,33,104,362
C,13,131,1313,13132,2,11,33,104,363
C,13,131,1313,13133,2,11,33,104,364
C,13,131,1313,13134,2,11,33,104,365
C,13,139,1391,13911,2,11,34,105,366
C,13,139,1391,13912,2,11,34,105,367
C,13,139,1391,13913,2,11,34,105,368
C,13,139,1392,13921,2,11,34,106,369
C,13,139,1392,13922,2,11,34,106,370
C,13,139,1392,13923,2,11,34,106,371
C,13,139,1392,13924,2,11,34,106,372
C,13,139,1392,13925,2,11,34,106,373
C,13,139,1392,13926,2,11,34,106,374
C,13,139,1392,13929,2,11,34,106,375
C,13,139,1393,13930,2,11,34,107,376
C,13,139,1394,13941,2,11,34,108,377
C,13,139,1394,13942,2,11,34,108,378
C,13,139,1399,13991,2,11,34,109,379
C,13,139,1399,13992,2,11,34,109,380
C,13,139,1399,13993,2,11,34,109,381
C,13,139,1399,13994,2,11,34,109,382
C,13,139,1399,13995,2,11,34,109,383
C,13,139,1399,13996,2,11,34,109,384
C,13,139,1399,13999,2,11,34,109,385
C,14,141,1411,14111,2,12,35,110,386
C,14,141,1411,14112,2,12,35,110,387
C,14,141,1412,14120,2,12,35,111,388
C,14,141,1413,14131,2,12,35,112,389
C,14,141,1413,14132,2,12,35,112,390
C,14,142,1420,14200,2,12,36,113,391
C,14,143,1430,14301,2,12,37,114,392
C,14,143,1430,14302,2,12,37,114,393
C,14,143,1430,14303,2,12,37,114,394
C,15,151,1511,15111,2,13,38,115,395
C,15,151,1511,15112,2,13,38,115,396
C,15,151,1511,15113,2,13,38,115,397
C,15,151,1511,15114,2,13,38,115,398
C,15,151,1512,15121,2,13,38,116,399
C,15,151,1512,15122,2,13,38,116,400
C,15,151,1512,15123,2,13,38,116,401
C,15,151,1512,15129,2,13,38,116,402
C,15,152,1520,15201,2,13,39,117,403
C,15,152,1520,15202,2,13,39,117,404
C,15,152,1520,15203,2,13,39,117,405
C,15,152,1520,15209,2,13,39,117,406
C,16,161,1610,16101,2,14,40,118,407
C,16,161,1610,16102,2,14,40,118,408
C,16,161,1610,16103,2,14,40,118,409
C,16,161,1610,16104,2,14,40,118,410
C,16,161,1610,16105,2,14,40,118,411
C,16,162,1621,16211,2,14,41,119,412
C,16,162,1621,16212,2,14,41,119,413
C,16,162,1621,16213,2,14,41,119,414
C,16,162,1621,16214,2,14,41,119,415
C,16,162,1621,16215,2,14,41,119,416
C,16,162,1622,16221,2,14,41,120,417
C,16,162,1622,16222,2,14,41,120,418
C,16,162,1623,16230,2,14,41,121,419
C,16,162,1629,16291,2,14,41,122,420
C,16,162,1629,16292,2,14,41,122,421
C,16,162,1629,16293,2,14,41,122,422
C,16,162,1629,16294,2,14,41,122,423
C,16,162,1629,16295,2,14,41,122,424
C,16,162,1629,16299,2,14,41,122,425
C,17,170,1701,17011,2,15,42,123,426
C,17,170,1701,17012,2,15,42,123,427
C,17,170,1701,17013,2,15,42,123,428
C,17,170,1701,17014,2,15,42,123,429
C,17,170,1701,17019,2,15,42,123,430
C,17,170,1702,17021,2,15,42,124,431
C,17,170,1702,17022,2,15,42,124,432
C,17,170,1709,17091,2,15,42,125,433
C,17,170,1709,17099,2,15,42,125,434
C,18,181,1811,18111,2,16,43,126,435
C,18,181,1811,18112,2,16,43,126,436
C,18,181,1811,18113,2,16,43,126,437
C,18,181,1812,18120,2,16,43,127,438
C,18,182,1820,18201,2,16,44,128,439
C,18,182,1820,18202,2,16,44,128,440
C,19,191,1910,19100,2,17,45,129,441
C,19,192,1921,19211,2,17,46,130,442
C,19,192,1921,19212,2,17,46,130,443
C,19,192,1921,19213,2,17,46,130,444
C,19,192,1921,19214,2,17,46,130,445
C,19,192,1929,19291,2,17,46,131,446
C,19,192,1929,19292,2,17,46,131,447
C,20,201,2011,20111,2,18,47,132,448
C,20,201,2011,20112,2,18,47,132,449
C,20,201,2011,20113,2,18,47,132,450
C,20,201,2011,20114,2,18,47,132,451
C,20,201,2011,20115,2,18,47,132,452
C,20,201,2011,20116,2,18,47,132,453
C,20,201,2011,20117,2,18,47,132,454
C,20,201,2011,20118,2,18,47,132,455
C,20,201,2011,20119,2,18,47,132,456
C,20,201,2012,20121,2,18,47,133,457
C,20,201,2012,20122,2,18,47,133,458
C,20,201,2012,20123,2,18,47,133,459
C,20,201,2012,20124,2,18,47,133,460
C,20,201,2012,20125,2,18,47,133,461
C,20,201,2012,20126,2,18,47,133,462
C,20,201,2012,20127,2,18,47,133,463
C,20,201,2012,20128,2,18,47,133,464
C,20,201,2012,20129,2,18,47,133,465
C,20,201,2013,20131,2,18,47,134,466
C,20,201,2013,20132,2,18,47,134,467
C,20,202,2021,20211,2,18,48,135,468
C,20,202,2021,20212,2,18,48,135,469
C,20,202,2021,20213,2,18,48,135,470
C,20,202,2021,20214,2,18,48,135,471
C,20,202,2022,20221,2,18,48,136,472
C,20,202,2022,20222,2,18,48,136,473
C,20,202,2022,20223,2,18,48,136,474
C,20,202,2023,20231,2,18,48,137,475
C,20,202,2023,20232,2,18,48,137,476
C,20,202,2023,20233,2,18,48,137,477
C,20,202,2023,20234,2,18,48,137,478
C,20,202,2029,20291,2,18,48,138,479
C,20,202,2029,20292,2,18,48,138,480
C,20,202,2029,20293,2,18,48,138,481
C,20,202,2029,20294,2,18,48,138,482
C,20,202,2029,20295,2,18,48,138,483
C,20,202,2029,20296,2,18,48,138,484
C,20,202,2029,20299,2,18,48,138,485
C,20,203,2030,20301,2,18,49,139,486
C,20,203,2030,20302,2,18,49,139,487
C,21,210,2101,21011,2,19,50,140,488
C,21,210,2101,21012,2,19,50,140,489
C,21,210,2101,21013,2,19,50,140,490
C,21,210,2101,21014,2,19,50,140,491
C,21,210,2101,21015,2,19,50,140,492
C,21,210,2102,21021,2,19,50,141,493
C,21,210,2102,21022,2,19,50,141,494
C,21,210,2102,21023,2,19,50,141,495
C,21,210,2102,21024,2,19,50,141,496
C,22,221,2211,22111,2,20,51,142,497
C,22,221,2211,22112,2,20,51,142,498
C,22,221,2212,22121,2,20,51,143,499
C,22,221,2212,22122,2,20,51,143,500
C,22,221,2212,22123,2,20,51,143,501
C,22,221,2219,22191,2,20,51,144,502
C,22,221,2219,22192,2,20,51,144,503
C,22,221,2219,22193,2,20,51,144,504
C,22,221,2219,22194,2,20,51,144,505
C,22,221,2219,22199,2,20,51,144,506
C,22,222,2221,22210,2,20,52,145,507
C,22,222,2222,22220,2,20,52,146,508
C,22,222,2223,22230,2,20,52,147,509
C,22,222,2229,22291,2,20,52,148,510
C,22,222,2229,22292,2,20,52,148,511
C,22,222,2229,22293,2,20,52,148,512
C,22,222,2229,22299,2,20,52,148,513
C,23,231,2311,23111,2,21,53,149,514
C,23,231,2311,23112,2,21,53,149,515
C,23,231,2311,23119,2,21,53,149,516
C,23,231,2312,23121,2,21,53,150,517
C,23,231,2312,23122,2,21,53,150,518
C,23,231,2312,23123,2,21,53,150,519
C,23,231,2312,23124,2,21,53,150,520
C,23,231,2312,23129,2,21,53,150,521
C,23,239,2391,23911,2,21,54,151,522
C,23,239,2391,23919,2,21,54,151,523
C,23,239,2392,23921,2,21,54,152,524
C,23,239,2392,23922,2,21,54,152,525
C,23,239,2392,23923,2,21,54,152,526
C,23,239,2392,23929,2,21,54,152,527
C,23,239,2393,23931,2,21,54,153,528
C,23,239,2393,23932,2,21,54,153,529
C,23,239,2393,23933,2,21,54,153,530
C,23,239,2393,23939,2,21,54,153,531
C,23,239,2394,23941,2,21,54,154,532
C,23,239,2394,23942,2,21,54,154,533
C,23,239,2394,23943,2,21,54,154,534
C,23,239,2395,23951,2,21,54,155,535
C,23,239,2395,23952,2,21,54,155,536
C,23,239,2395,23953,2,21,54,155,537
C,23,239,2395,23954,2,21,54,155,538
C,23,239,2395,23955,2,21,54,155,539
C,23,239,2395,23956,2,21,54,155,540
C,23,239,2395,23957,2,21,54,155,541
C,23,239,2395,23959,2,21,54,155,542
C,23,239,2396,23961,2,21,54,156,543
C,23,239,2396,23962,2,21,54,156,544
C,23,239,2396,23963,2,21,54,156,545
C,23,239,2396,23969,2,21,54,156,546
C,23,239,2399,23990,2,21,54,157,547
C,24,241,2410,24101,2,22,55,158,548
C,24,241,2410,24102,2,22,55,158,549
C,24,241,2410,24103,2,22,55,158,550
C,24,242,2420,24201,2,22,56,159,551
C,24,242,2420,24202,2,22,56,159,552
C,24,242,2420,24203,2,22,56,159,553
C,24,242,2420,24204,2,22,56,159,554
C,24,242,2420,24205,2,22,56,159,555
C,24,242,2420,24206,2,22,56,159,556
C,24,243,2431,24310,2,22,57,160,557
C,24,243,2432,24320,2,22,57,161,558
C,25,251,2511,25111,2,23,58,162,559
C,25,251,2511,25112,2,23,58,162,560
C,25,251,2511,25113,2,23,58,162,561
C,25,251,2511,25119,2,23,58,162,562
C,25,251,2512,25120,2,23,58,163,563
C,25,251,2513,25130,2,23,58,164,564
C,25,252,2520,25200,2,23,59,165,565
C,25,259,2591,25910,2,23,60,166,566
C,25,259,2592,25920,2,23,60,167,567
C,25,259,2593,25931,2,23,60,168,568
C,25,259,2593,25932,2,23,60,168,569
C,25,259,2593,25933,2,23,60,168,570
C,25,259,2593,25934,2,23,60,168,571
C,25,259,2594,25940,2,23,60,169,572
C,25,259,2595,25951,2,23,60,170,573
C,25,259,2595,25952,2,23,60,170,574
C,25,259,2599,25991,2,23,60,171,575
C,25,259,2599,25992,2,23,60,171,576
C,25,259,2599,25993,2,23,60,171,577
C,25,259,2599,25994,2,23,60,171,578
C,25,259,2599,25995,2,23,60,171,579
C,25,259,2599,25999,2,23,60,171,580
C,26,261,2611,26110,2,24,61,172,581
C,26,261,2612,26120,2,24,61,173,582
C,26,262,2621,26210,2,24,62,174,583
C,26,262,2622,26220,2,24,62,175,584
C,26,263,2631,26310,2,24,63,176,585
C,26,263,2632,26320,2,24,63,177,586
C,26,263,2639,26391,2,24,63,178,587
C,26,263,2639,26399,2,24,63,178,588
C,26,264,2641,26410,2,24,64,179,589
C,26,264,2642,26420,2,24,64,180,590
C,26,264,2649,26490,2,24,64,181,591
C,26,265,2651,26511,2,24,65,182,592
C,26,265,2651,26512,2,24,65,182,593
C,26,265,2651,26513,2,24,65,182,594
C,26,265,2651,26514,2,24,65,182,595
C,26,265,2652,26520,2,24,65,183,596
C,26,266,2660,26601,2,24,66,184,597
C,26,266,2660,26602,2,24,66,184,598
C,26,267,2671,26710,2,24,67,185,599
C,26,267,2679,26791,2,24,67,186,600
C,26,267,2679,26792,2,24,67,186,601
C,26,268,2680,26800,2,24,68,187,602
C,27,271,2711,27111,2,25,69,188,603
C,27,271,2711,27112,2,25,69,188,604
C,27,271,2711,27113,2,25,69,188,605
C,27,271,2712,27120,2,25,69,189,606
C,27,272,2720,27201,2,25,70,190,607
C,27,272,2720,27202,2,25,70,190,608
C,27,272,2720,27203,2,25,70,190,609
C,27,273,2731,27310,2,25,71,191,610
C,27,273,2732,27320,2,25,71,192,611
C,27,273,2733,27330,2,25,71,193,612
C,27,274,2740,27401,2,25,72,194,613
C,27,274,2740,27402,2,25,72,194,614
C,27,274,2740,27403,2,25,72,194,615
C,27,274,2740,27404,2,25,72,194,616
C,27,274,2740,27409,2,25,72,194,617
C,27,275,2751,27510,2,25,73,195,618
C,27,275,2752,27520,2,25,73,196,619
C,27,275,2753,27530,2,25,73,197,620
C,27,279,2790,27900,2,25,74,198,621
C,28,281,2811,28111,2,26,75,199,622
C,28,281,2811,28112,2,26,75,199,623
C,28,281,2811,28113,2,26,75,199,624
C,28,281,2812,28120,2,26,75,200,625
C,28,281,2813,28130,2,26,75,201,626
C,28,281,2814,28140,2,26,75,202,627
C,28,281,2815,28151,2,26,75,203,628
C,28,281,2815,28152,2,26,75,203,629
C,28,281,2816,28160,2,26,75,204,630
C,28,281,2817,28171,2,26,75,205,631
C,28,281,2817,28172,2,26,75,205,632
C,28,281,2817,28173,2,26,75,205,633
C,28,281,2817,28174,2,26,75,205,634
C,28,281,2817,28179,2,26,75,205,635
C,28,281,2818,28180,2,26,75,206,636
C,28,281,2819,28191,2,26,75,207,637
C,28,281,2819,28192,2,26,75,207,638
C,28,281,2819,28193,2,26,75,207,639
C,28,281,2819,28199,2,26,75,207,640
C,28,282,2821,28210,2,26,76,208,641
C,28,282,2822,28221,2,26,76,209,642
